close,date
432.2900085449219,2023-10-09
434.5400085449219,2023-10-10
436.3200073242187,2023-10-11
433.6600036621094,2023-10-12
431.5,2023-10-13
436.0400085449219,2023-10-16
436.0199890136719,2023-10-17
430.2099914550781,2023-10-18
426.4299926757813,2023-10-19
421.19000244140625,2023-10-20
420.4599914550781,2023-10-23
423.6300048828125,2023-10-24
417.5499877929687,2023-10-25
412.5499877929687,2023-10-26
410.6799926757813,2023-10-27
415.5899963378906,2023-10-30
418.2000122070313,2023-10-31
422.6600036621094,2023-11-01
430.760009765625,2023-11-02
434.69000244140625,2023-11-03
435.69000244140625,2023-11-06
436.9299926757813,2023-11-07
437.25,2023-11-08
433.8399963378906,2023-11-09
440.6099853515625,2023-11-10
440.19000244140625,2023-11-13
448.7300109863281,2023-11-14
449.6799926757813,2023-11-15
450.2300109863281,2023-11-16
450.7900085449219,2023-11-17
454.260009765625,2023-11-20
453.2699890136719,2023-11-21
455.0199890136719,2023-11-22
455.2999877929687,2023-11-24
454.4800109863281,2023-11-27
454.9299926757813,2023-11-28
454.6099853515625,2023-11-29
456.3999938964844,2023-11-30
459.1000061035156,2023-12-01
456.69000244140625,2023-12-04
456.6000061035156,2023-12-05
454.760009765625,2023-12-06
458.2300109863281,2023-12-07
460.2000122070313,2023-12-08
461.989990234375,2023-12-11
464.1000061035156,2023-12-12
470.5,2023-12-13
472.010009765625,2023-12-14
469.3299865722656,2023-12-15
471.9700012207031,2023-12-18
474.8399963378906,2023-12-19
468.260009765625,2023-12-20
472.7000122070313,2023-12-21
473.6499938964844,2023-12-22
475.6499938964844,2023-12-26
476.510009765625,2023-12-27
476.69000244140625,2023-12-28
475.30999755859375,2023-12-29
472.6499938964844,2024-01-02
468.7900085449219,2024-01-03
467.2799987792969,2024-01-04
467.9200134277344,2024-01-05
474.6000061035156,2024-01-08
473.8800048828125,2024-01-09
476.55999755859375,2024-01-10
476.3500061035156,2024-01-11
476.6799926757813,2024-01-12
474.9299926757813,2024-01-16
472.2900085449219,2024-01-17
476.489990234375,2024-01-18
482.4299926757813,2024-01-19
483.4500122070313,2024-01-22
484.8599853515625,2024-01-23
485.3900146484375,2024-01-24
488.0299987792969,2024-01-25
487.4100036621094,2024-01-26
491.2699890136719,2024-01-29
490.8900146484375,2024-01-30
482.8800048828125,2024-01-31
489.2000122070313,2024-02-01
494.3500061035156,2024-02-02
492.5499877929687,2024-02-05
493.9800109863281,2024-02-06
498.1000061035156,2024-02-07
498.3200073242187,2024-02-08
501.2000122070313,2024-02-09
500.9800109863281,2024-02-12
494.0799865722656,2024-02-13
498.5700073242187,2024-02-14
502.010009765625,2024-02-15
499.510009765625,2024-02-16
496.760009765625,2024-02-20
497.2099914550781,2024-02-21
507.5,2024-02-22
507.8500061035156,2024-02-23
505.989990234375,2024-02-26
506.9299926757813,2024-02-27
506.260009765625,2024-02-28
508.0799865722656,2024-02-29
512.8499755859375,2024-03-01
512.2999877929688,2024-03-04
507.1799926757813,2024-03-05
509.75,2024-03-06
514.8099975585938,2024-03-07
511.7200012207031,2024-03-08
511.2799987792969,2024-03-11
516.780029296875,2024-03-12
515.969970703125,2024-03-13
514.9500122070312,2024-03-14
509.8299865722656,2024-03-15
512.8599853515625,2024-03-18
515.7100219726562,2024-03-19
520.47998046875,2024-03-20
522.2000122070312,2024-03-21
521.2100219726562,2024-03-22
519.77001953125,2024-03-25
518.8099975585938,2024-03-26
523.1699829101562,2024-03-27
523.0700073242188,2024-03-28
522.1599731445312,2024-04-01
518.8400268554688,2024-04-02
519.4099731445312,2024-04-03
513.0700073242188,2024-04-04
518.4299926757812,2024-04-05
518.719970703125,2024-04-08
519.3200073242188,2024-04-09
514.1199951171875,2024-04-10
518.0,2024-04-11
510.8500061035156,2024-04-12
504.4500122070313,2024-04-15
503.5299987792969,2024-04-16
500.5499877929687,2024-04-17
499.5199890136719,2024-04-18
495.1600036621094,2024-04-19
499.7200012207031,2024-04-22
505.6499938964844,2024-04-23
505.4100036621094,2024-04-24
503.489990234375,2024-04-25
508.260009765625,2024-04-26
510.05999755859375,2024-04-29
501.9800109863281,2024-04-30
500.3500061035156,2024-05-01
505.0299987792969,2024-05-02
511.2900085449219,2024-05-03
516.5700073242188,2024-05-06
517.1400146484375,2024-05-07
517.1900024414062,2024-05-08
520.1699829101562,2024-05-09
520.8400268554688,2024-05-10
520.9099731445312,2024-05-13
523.2999877929688,2024-05-14
529.780029296875,2024-05-15
528.6900024414062,2024-05-16
529.4500122070312,2024-05-17
530.0599975585938,2024-05-20
531.3599853515625,2024-05-21
529.8300170898438,2024-05-22
525.9600219726562,2024-05-23
529.4400024414062,2024-05-24
529.8099975585938,2024-05-28
526.0999755859375,2024-05-29
522.6099853515625,2024-05-30
527.3699951171875,2024-05-31
527.7999877929688,2024-06-03
528.3900146484375,2024-06-04
534.6699829101562,2024-06-05
534.6599731445312,2024-06-06
534.010009765625,2024-06-07
535.6599731445312,2024-06-10
536.9500122070312,2024-06-11
541.3599853515625,2024-06-12
542.4500122070312,2024-06-13
542.780029296875,2024-06-14
547.0999755859375,2024-06-17
548.489990234375,2024-06-18
547.0,2024-06-20
544.510009765625,2024-06-21
542.739990234375,2024-06-24
544.8300170898438,2024-06-25
545.510009765625,2024-06-26
546.3699951171875,2024-06-27
544.219970703125,2024-06-28
545.3400268554688,2024-07-01
549.010009765625,2024-07-02
551.4600219726562,2024-07-03
554.6400146484375,2024-07-05
555.280029296875,2024-07-08
555.8200073242188,2024-07-09
561.3200073242188,2024-07-10
556.47998046875,2024-07-11
559.989990234375,2024-07-12
561.530029296875,2024-07-15
564.8599853515625,2024-07-16
556.9400024414062,2024-07-17
552.6599731445312,2024-07-18
548.989990234375,2024-07-19
554.6500244140625,2024-07-22
553.780029296875,2024-07-23
541.22998046875,2024-07-24
538.4099731445312,2024-07-25
544.4400024414062,2024-07-26
544.760009765625,2024-07-29
542.0,2024-07-30
550.8099975585938,2024-07-31
543.010009765625,2024-08-01
532.9000244140625,2024-08-02
517.3800048828125,2024-08-05
522.1500244140625,2024-08-06
518.6599731445312,2024-08-07
530.6500244140625,2024-08-08
532.989990234375,2024-08-09
533.27001953125,2024-08-12
542.0399780273438,2024-08-13
543.75,2024-08-14
553.0700073242188,2024-08-15
554.3099975585938,2024-08-16
559.6099853515625,2024-08-19
558.7000122070312,2024-08-20
560.6199951171875,2024-08-21
556.219970703125,2024-08-22
562.1300048828125,2024-08-23
560.7899780273438,2024-08-26
561.5599975585938,2024-08-27
558.2999877929688,2024-08-28
558.3499755859375,2024-08-29
563.6799926757812,2024-08-30
552.0800170898438,2024-09-03
550.9500122070312,2024-09-04
549.6099853515625,2024-09-05
540.3599853515625,2024-09-06
546.4099731445312,2024-09-09
548.7899780273438,2024-09-10
554.4199829101562,2024-09-11
559.0900268554688,2024-09-12
562.010009765625,2024-09-13
562.8400268554688,2024-09-16
563.0700073242188,2024-09-17
561.4000244140625,2024-09-18
570.97998046875,2024-09-19
568.25,2024-09-20
569.6699829101562,2024-09-23
571.2999877929688,2024-09-24
570.0399780273438,2024-09-25
572.2999877929688,2024-09-26
571.469970703125,2024-09-27
573.760009765625,2024-09-30
568.6199951171875,2024-10-01
568.8599853515625,2024-10-02
567.8200073242188,2024-10-03
572.97998046875,2024-10-04
567.7999877929688,2024-10-07
573.1699829101562,2024-10-08
577.1400146484375,2024-10-09
576.1300048828125,2024-10-10
579.5800170898438,2024-10-11
584.3200073242188,2024-10-14
579.780029296875,2024-10-15
582.2999877929688,2024-10-16
582.3499755859375,2024-10-17
584.5900268554688,2024-10-18
583.6300048828125,2024-10-21
583.3200073242188,2024-10-22
577.989990234375,2024-10-23
579.239990234375,2024-10-24
579.0399780273438,2024-10-25
580.8300170898438,2024-10-28
581.77001953125,2024-10-29
580.010009765625,2024-10-30
568.6400146484375,2024-10-31
571.0399780273438,2024-11-01
569.8099975585938,2024-11-04
576.7000122070312,2024-11-05
591.0399780273438,2024-11-06
595.6099853515625,2024-11-07
598.1900024414062,2024-11-08
598.760009765625,2024-11-11
596.9000244140625,2024-11-12
597.1900024414062,2024-11-13
593.3499755859375,2024-11-14
585.75,2024-11-15
588.1500244140625,2024-11-18
590.2999877929688,2024-11-19
590.5,2024-11-20
593.6699829101562,2024-11-21
595.510009765625,2024-11-22
597.530029296875,2024-11-25
600.6500244140625,2024-11-26
598.8300170898438,2024-11-27
602.5499877929688,2024-11-29
603.6300048828125,2024-12-02
603.9099731445312,2024-12-03
607.6599731445312,2024-12-04
606.6599731445312,2024-12-05
607.8099975585938,2024-12-06
604.6799926757812,2024-12-09
602.7999877929688,2024-12-10
607.4600219726562,2024-12-11
604.3300170898438,2024-12-12
604.2100219726562,2024-12-13
606.7899780273438,2024-12-16
604.2899780273438,2024-12-17
586.280029296875,2024-12-18
586.0999755859375,2024-12-19
591.1500244140625,2024-12-20
594.6900024414062,2024-12-23
601.2999877929688,2024-12-24
601.3400268554688,2024-12-26
595.010009765625,2024-12-27
588.219970703125,2024-12-30
586.0800170898438,2024-12-31
